 engine bench mean min max variance standard-deviation
d8-nojit loop 5.156915664672852 4.8946533203125 5.2079010009765625 0.009975707387638977 0.0998784630820828
duk loop 8.484899520874023 8.360305786132812 8.606536865234375 0.00827384926014929 0.09096070173514104
espruino loop 1418.057523727417 1391.6209564208984 1463.9603576660156 392.22826135021387 19.804753503899356
hermes-gengc loop 76.89086405436198 75.137451171875 78.08883666992188 0.644175733698325 0.8026055903732076
hermes-hades loop 77.93082004123264 76.82284545898438 78.72499084472656 0.3099696622115135 0.5567491914780959
hermes-malloc loop 76.98764377170139 76.24815368652344 77.87600708007812 0.24731776748358472 0.4973105342576052
jerry-512k loop 10.917951583862305 10.812744140625 11.001800537109375 0.002793488933093613 0.052853466613776746
jerry-6m loop 10.682512283325195 10.639083862304688 10.723007202148438 0.0006181458848004695 0.024862539789821746
js-24-jit loop 0.4734327528211806 0.331787109375 0.570281982421875 0.010114129241785884 0.10056902724887959
js-24-nojit loop 21.43263922797309 17.526397705078125 23.918792724609375 6.1299322623196115 2.4758700010944863
js-52-jit loop 0.8481106228298612 0.62451171875 1.0632476806640625 0.03269260184103508 0.18081095608683417
js-52-nojit loop 19.909236907958984 19.617538452148438 20.076248168945312 0.029755902345641516 0.17249899230326396
 js  loop 3.2109012603759766 2.5303192138671875 3.41668701171875 0.07035590690429672 0.2652468791603338
 js  loop 3.222665786743164 3.0962677001953125 3.4570159912109375 0.011730002061085543 0.10830513404767819
jsc-jit loop 0.2879600524902344 0.2736663818359375 0.30072021484375 8.474521746393293e-05 0.009205716564392634
jsc-nojit loop 2.5372467041015625 1.9846954345703125 2.674102783203125 0.049542112508788705 0.22258057531776826
mujs loop 41.682698567708336 38.72511291503906 43.08233642578125 2.9928041770019465 1.7299723052702163
node-jit loop 1.1891377766927083 0.780303955078125 1.479705810546875 0.09224396995786163 0.30371692405570955
node-nojit loop 6.174862331814236 6.1559600830078125 6.199127197265625 0.0001915036585687855 0.013838484691930164
qjs loop 5.012274848090278 4.80633544921875 5.1306610107421875 0.011995287773049907 0.10952300111414912
rhino-jit loop 25.314250946044922 25.040374755859375 25.505081176757812 0.02293211173673626 0.1514335224999282
rhino-nojit loop 538.2500050862631 523.0406036376953 551.6733093261719 72.54233963156327 8.517179088851147
ch-jit array-every 1.1983757019042969 1.12957763671875 1.305694580078125 0.004481560245039873 0.06694445641753971
ch-nojit array-every 8.41248893737793 8.340896606445312 8.47357177734375 0.0016394571539422031 0.040490210593947314
d8-jit array-every 0.2903103298611111 0.26708984375 0.297210693359375 0.00013104431837061305 0.011447459035550774
d8-nojit array-every 0.6432139078776041 0.4337158203125 0.746551513671875 0.013997531082067225 0.11831116211950259
duk array-every 6.836200290256077 6.0269012451171875 7.118743896484375 0.1445042523957881 0.38013714945501986
espruino array-every 79.39612494574652 78.36123657226562 81.01615905761719 0.5852061858354711 0.7649877030616055
hermes-gengc array-every 103.572755601671 102.74644470214844 104.29266357421875 0.23327697820984472 0.48298755492232376
hermes-hades array-every 80.13043975830078 79.8502197265625 80.52447509765625 0.03138745401520282 0.17716504738577196
hermes-malloc array-every 80.71121215820312 80.38800048828125 81.09027099609375 0.0724514223402366 0.26916801879167707
jerry-512k array-every 1.9902477264404297 1.9713287353515625 2.015533447265625 0.00022430307217291556 0.014976751055316222
jerry-6m array-every 2.3769283294677734 1.8686676025390625 2.566009521484375 0.04381921374806552 0.20933039375127904
js-24-jit array-every 0.3465745713975694 0.291839599609375 0.5483856201171875 0.009746697029949705 0.09872536163494011
